protocol,action,bucket,address,amount_raw,token,token_address,block_number,tx_hash,log_index,contract_address
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x2f43a571af4ff759b5b6c5fc7496b77ac71b6e14,500000000000000000,ethereum,,22485305,0xac350cae9f8218d1c016be7329fd97affe371e596d049f22acd712c0f6c8052e,905,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x2f43a571af4ff759b5b6c5fc7496b77ac71b6e14,100000000000000000,ethereum,,22485311,0x714079859aeab7e0bd1dde96b99d7c2f4a78d2addeb864aa7dbe9bed08d87a8f,307,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,100000000000000000,ethereum,,22486582,0xcad1c7b631ffa30a5934e755a1418525f4b3121a0c4491ed48c6f90ed796b7b8,29,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,100000000000000000,ethereum,,22486586,0x656095f90fa4e21a0dc2f15394ba5612349d8c779ea72a8996c2178f8cccf500,134,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,100000000000000000,ethereum,,22486587,0x08be133decb222bf68690f80b1ac63f0239306b998f6f228a3a35885898b03d7,487,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,100000000000000000,ethereum,,22486588,0x0ca907edc8bd0f2d42125d48f1b1f6ac73cc2a196d33cfeadb7a4962b8b07dff,503,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,100000000000000000,ethereum,,22486589,0xfefcc378a00ef85aad536a49fabd06144f7e60380c555ef33a299653be820d1e,461,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,100000000000000000,ethereum,,22486590,0x5c734433adad2418feebbf347b71a9853750797aa7117bc9f2798a9f69e9a514,441,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,100000000000000000,ethereum,,22486608,0x1bedf288947fc4375d7b3713676e69cd01b27d08eccabd31dc816a50116cbba5,330,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,100000000000000000,ethereum,,22486611,0xde00267426ffb6e251de89149a474635fec7476859c9a319cbd61d2d060151b0,527,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,100000000000000000,ethereum,,22486613,0x578545276298d9540531f3497a129c7cc417469a4ffefb920e815a30fe32d918,338,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,100000000000000000,ethereum,,22486618,0xd41af2875856cfee309ea24532d4c80ae5ff2b2c52cbc053f4c99f04149a841a,498,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,100000000000000000,ethereum,,22486639,0xdbb8a84ad2c29996f42ada0a8f2c0b331880779f077a8aa773b66db3b4d65d9d,919,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,100000000000000000,ethereum,,22486642,0x154e32d312a758dbc28d9f2c54713e25268618f9036db6064cac11ada7ff6163,561,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,100000000000000000,ethereum,,22486647,0xe19208f9d17dd7eb82a8e154a63e37444fddfdbcf0f22e5a35cf362cc08e6f4f,604,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,100000000000000000,ethereum,,22486652,0x8d34e8487307dadd980c9deaa399afbd0101144bb8e540e3ee5ba16054697856,442,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,100000000000000000,ethereum,,22486654,0xf3770c0fba63f899d269aa1339fbb4fc757665d656703409a772e271397fec77,270,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,100000000000000000,ethereum,,22486658,0x33fd9ceb46e750f2b2929988bba3d5dfd5b62d887b1c4416745d688e94649285,668,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,100000000000000000,ethereum,,22486661,0x8bf827391a1b739b4d670e5070bbcc7a24d32f57c7d05cffadc83ed42e17729d,441,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,100000000000000000,ethereum,,22486668,0xd96e2c9a01ee8d1c6405445b272a8a63b09f3ef1be86fc4e1b842e912a50dd64,777,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,100000000000000000,ethereum,,22486670,0x0a2ddb3d5a3c982fc4d55f7f72ab86eee64ba6c9ca6a6c0aed1956f721d6fa80,446,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,100000000000000000,ethereum,,22486674,0x66e0ff98654d6303bdc95c9da1a726ef8076ff84c7933be0569c0a9879e7ee86,531,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x85132276c50ed45b6de9234bdf596edbc3501d8e,100000000000000000,ethereum,,22486788,0x9a4ce3ad2483c4e283a4cdbef1f54be9f337d5051d3d48b718e3d6080f9f6d67,250,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0xb70a9a25be2c7d7f2e89425748ed8f56dda14393,100000000000000000,ethereum,,22486831,0xe9c3ee058c3bdf49baa13e874ab59d1b050d9949faab807ae11b52bb72f36d43,304,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x608f7ab22f09b7ae38fe6cf8be063e8840dcbe14,100000000000000000,ethereum,,22486835,0xcaf0d1628f1afa093bf4bc222dfbeebcfdb1b64e5706af90f3df8a031808c816,271,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x4a1a32bd14fc6da7a767f98f71e5caf34b47d317,100000000000000000,ethereum,,22486836,0xf3486f2f95c2663a10117c3a24036399e425e7f8d397e4fce5106fcd5c50ad29,176,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x9ef2a8ea40607a304744335fe25724f859d6bab8,100000000000000000,ethereum,,22486841,0xe188b647fcf1ba6d7a8eb4f3182d3a7cbf14678fe806a13e22f370114399753f,115,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6efe25d4fabd893e5e004ff53c0f4376b932d8c5,100000000000000000,ethereum,,22486848,0x1394e922c0fe0c015469e18d6658e17fb061ac19ff15859d54ca817517e3eeaa,200,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0xfac6d416a8f9292e267eea76901406c87f605534,100000000000000000,ethereum,,22486848,0x4f36d3daea581a7762c21d416f5d8d85f3e45a69ed01bb36beffeceed9fd31a7,310,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x1ca1e5cbd28bf9163ff791fa5deeb1889d87f5f2,100000000000000000,ethereum,,22486848,0x8672a1dd01deb62c64d8768850821165ebad0c071e79bb743f2b855af553814e,203,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0xee9d0d58fcffc38257772987bd0e274ba810287b,100000000000000000,ethereum,,22486852,0x559b4d5e89ce497d2ccbffbf0df7e29928d93bcaa622a323303944958167c15d,129,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6c548604becde75aeff65e9d00e00d24017ee677,100000000000000000,ethereum,,22486853,0xd622eb1e8cf890174a18f26622b5b11aa8811d0cc2f6e64b5ff428274d2d194e,173,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x379afece402887964afc05932ec60502835b35b6,100000000000000000,ethereum,,22486928,0x0103fb66c85fd2ff01808a1e863391da627806605c25ec246498bb896487c3ec,25,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x18661fa293c2e6163cf163e089318bebdf039bc1,100000000000000000,ethereum,,22486929,0xc5015ea56c3b07563e6272d1065ed3da84949fba0b0fb8a50065cc733f87d8d4,211,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x3cf1dbfa7ecd8855513f3e30520377921aadd43f,100000000000000000,ethereum,,22486932,0x9e4ab24295b8ed754622f67d124772e5760f996412fe96f5910cb54fc238305e,301,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x0e290c765170f855dd37d37e8b524e60578a4f18,100000000000000000,ethereum,,22486937,0xb0d7e998e72614fb104fabcf8e3128b1b058d792a7a0fded34d5e43b56c44797,185,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x43abee56b9577e0270c130ca49544eaacf1b1db0,100000000000000000,ethereum,,22486957,0x059334f9a0f4ff63ad2d6cff59617a188cd8b0767773b04803561947e792839f,138,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x4113f0c5e4cd34b1e89ea7139c35f8c98b77d6ab,100000000000000000,ethereum,,22486959,0x625743d083c52de288be59e29a221f904d62808f9fb5d33a04d347e064e27081,308,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0xcf053780856591b4e1123105909a18aa3cfaf51a,100000000000000000,ethereum,,22486964,0x5ffd948e5d4cfe9f9b5ef4e5c9c9dae5d304d37882ab6f292ff5524316604574,198,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0xcffb42a5405a120299e5f79481b5182fefb95df6,100000000000000000,ethereum,,22486968,0x7e769c66cb4265057062571e0698a241019afad7c104e58c2a81e90420e8474c,226,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x7092909e6068259b28468a46dc611551410840ce,100000000000000000,ethereum,,22486973,0xb1ef05e6d41b86fe6dc0fde789a61520ddececd698b2af64a07df9aa65116e9f,89,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x9b842fe58e07c6ca80078de8c63fe3bf15287a0e,100000000000000000,ethereum,,22486977,0x3dc115f240b55919200e145108952b8f838dc85e088c74dd2519e20bf20293d4,343,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,100000000000000000,ethereum,,22487557,0x7bfd4f72d35d2369d7ac5d2ac36fd4c7001e4b1ed112868b9d9c11f080550804,673,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,102000000000000000,ethereum,,22487565,0x8af3b5dc28aec5eaf1d0babd7b34f1f2c10aae9d821096fa39f6c9899991131f,696,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x7de137bbb0f510a5275229c106d12e0c8f72139f,101000000000000000,ethereum,,22487584,0x76ab7bd94c8578f059f82e6b2aa7c5e66c61fd847ee9443083ed3caafe43cd51,443,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x0a86897acf08cd5bdaf07a8d39dee98fbbf7176c,102000000000000000,ethereum,,22487595,0xd5dabc8ac8c4fedbd605cdf7274b4f50f2b8758e2249051cfe312d3ae2acf88c,353,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x38bdab4273038ebeea86cdcaf7e62ede0fb9d77c,137400000000000000,ethereum,,22492499,0x867520a851e74239fd8a35f2ae4e370d7a1f768206646a6101d1e83fbd4a306d,834,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x090b31f49a819e627aca05220eb042b7049a5850,100000000000000000,ethereum,,22494284,0xf6ad4e5d801b488fe99addbc2d61a0346a1dc19fb7890729c602c225b837b7d2,213,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,100000000000000000,ethereum,,22495237,0xc6a0e1332864f7606af8060092531053d633bfe1f32b320f81c02857549821b5,283,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,500000000000000000,ethereum,,22496021,0xc4399b67fdaaa11c1b934b48ae823d94191205aa5909730ddc91df262abe8e1c,551,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,100000000000000000,ethereum,,22500642,0x635bcfc8eb9ac03b7a695728588e6a0db3f21f84bd16f4ed182d5105e3c32135,405,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,100000000000000000,ethereum,,22502528,0x428bfbb91025e9caa13cb34a7e69515732d921592f333176456376e05d5b8755,622,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,100000000000000000,ethereum,,22514421,0xdf9f01b100fada4e9cd8774935fc90e5e6e6d376a068ae1c58087bf73a5dd99d,52,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,100000000000000000,ethereum,,22518094,0xfacc335c7a5bca92080b75a1182927dda16605d544be90a9ba30fc75b983377b,508,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x3a3b38c4a357d2939d42ff2b364929ae620f4652,100000000000000000,ethereum,,22519381,0x87e6767aa9381113c7f1b5f461b1b53b8c56f487646471e82bf4f7aabc00ee5b,364,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,100000000000000000,ethereum,,22522421,0xa96372a01a87b95572ea5109780d7f745448f9e791bea8901305443def292995,516,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,200000000000000000,ethereum,,22522735,0x5e671ef768e0d4b808e9440d1fade6bd7be9a9f9a5280c04cb083f07d428d6ee,598,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,100000000000000000,ethereum,,22529893,0x674bcdbf0b88861045f6137f30d1a38f8109605790ed20978cfe27d37e0e83b8,577,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,500000000000000000,ethereum,,22533736,0x512542c74800e4c9a6b2020e66051429b4f9168564d1db9857f5b824dc4a71d7,432,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x3ce93a5d1ea80512da17d64f3875774e515b8be5,100000000000000000,ethereum,,22540833,0x5241622c1dd1329d7c0f50fcc01d596e8a12fd293eb81b5b63a935c4ce11c229,212,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x3ce93a5d1ea80512da17d64f3875774e515b8be5,100000000000000000,ethereum,,22540859,0x46eaaa70777271c105ae8179b78dd963be0725f86732e7995770a21fce8a1398,194,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,100000000000000000,ethereum,,22543378,0xe49d9c80b2f0d9eac1386393195ded69f612bfef29ce607a1f56fb0d7b41be47,635,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,100000000000000000,ethereum,,22544086,0x37c0e8c318d0be5a8f39936533395badf41d494290a95ab4b9c9008fe4d17319,715,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,100000000000000000,ethereum,,22544473,0x3eeecdb2659a2f932c8cd9aaa13f178869fb1ac9f27eddb702c0e1d343a6fc19,588,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,100500000000000000,ethereum,,22552501,0xfcad6b4db71f5b54233cf8f46202a10417cfd2a16a361ce6f48d9ffd2c6329e8,332,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,102000000000000000,ethereum,,22552636,0x5b11fce483cb74c84a6d4817e21946486c561821acaf60870856ecaa7f58431c,840,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,withdrawal,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x6818809eefce719e480a7526d76bd3e561526b46,101000000000000000,ethereum,,22552640,0x6af14e04f7e045e9b0948bb3106df8081eb908ace772656548670eb03a7f93b4,677,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x0000000000002bdbf1bf3279983603ec279cc6df,0,ethereum,,22553766,0x4a49a7ea7aad430055ac46c432e393840e272fb12046b1a73adbd1808b45ae7b,50,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x0000000000002bdbf1bf3279983603ec279cc6df,0,ethereum,,22553766,0x4a49a7ea7aad430055ac46c432e393840e272fb12046b1a73adbd1808b45ae7b,53,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x0000000000002bdbf1bf3279983603ec279cc6df,0,ethereum,,22553766,0x4a49a7ea7aad430055ac46c432e393840e272fb12046b1a73adbd1808b45ae7b,56,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x0000000000002bdbf1bf3279983603ec279cc6df,0,ethereum,,22553766,0x4a49a7ea7aad430055ac46c432e393840e272fb12046b1a73adbd1808b45ae7b,59,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x0000000000002bdbf1bf3279983603ec279cc6df,0,ethereum,,22553766,0x4a49a7ea7aad430055ac46c432e393840e272fb12046b1a73adbd1808b45ae7b,62,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x0000000000002bdbf1bf3279983603ec279cc6df,0,ethereum,,22553766,0x4a49a7ea7aad430055ac46c432e393840e272fb12046b1a73adbd1808b45ae7b,65,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x0000000000002bdbf1bf3279983603ec279cc6df,0,ethereum,,22553766,0x4a49a7ea7aad430055ac46c432e393840e272fb12046b1a73adbd1808b45ae7b,68,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x0000000000002bdbf1bf3279983603ec279cc6df,0,ethereum,,22553766,0x4a49a7ea7aad430055ac46c432e393840e272fb12046b1a73adbd1808b45ae7b,71,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x0000000000002bdbf1bf3279983603ec279cc6df,0,ethereum,,22553766,0x4a49a7ea7aad430055ac46c432e393840e272fb12046b1a73adbd1808b45ae7b,74,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x0000000000002bdbf1bf3279983603ec279cc6df,0,ethereum,,22553766,0x4a49a7ea7aad430055ac46c432e393840e272fb12046b1a73adbd1808b45ae7b,77,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x0000000000002bdbf1bf3279983603ec279cc6df,0,ethereum,,22553766,0x4a49a7ea7aad430055ac46c432e393840e272fb12046b1a73adbd1808b45ae7b,80,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x0000000000002bdbf1bf3279983603ec279cc6df,0,ethereum,,22553766,0x4a49a7ea7aad430055ac46c432e393840e272fb12046b1a73adbd1808b45ae7b,83,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
privacy-pools,deposit,privacy-pools-ETH-0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb,0x0000000000002bdbf1bf3279983603ec279cc6df,0,ethereum,,22553766,0x4a49a7ea7aad430055ac46c432e393840e272fb12046b1a73adbd1808b45ae7b,86,0xf241d57c6debae225c0f2e6ea1529373c9a9c9fb
